"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 10, 2019","2,682.39","2,613.17","2,729.45","2,613.17","97.58B","2.45%"
"Jan 27, 2019","2,618.23","2,615.71","2,630.32","2,559.98","70.94B","0.63%"
"Jan 20, 2019","2,601.72","2,599.06","2,618.98","2,569.70","76.08B","0.22%"
"Jan 13, 2019","2,596.01","2,553.33","2,598.88","2,532.43","80.76B","1.65%"
"Jan 06, 2019","2,553.83","2,528.70","2,574.41","2,515.51","83.66B","1.55%"
"Dec 30, 2018","2,514.87","2,497.88","2,515.32","2,440.91","40.32B","0.84%"
"Dec 23, 2018","2,493.90","2,506.74","2,532.00","2,462.84","60.15B","-0.89%"
"Dec 16, 2018","2,516.25","2,587.26","2,599.15","2,498.69","57.83B","-2.99%"
"Dec 09, 2018","2,593.74","2,589.19","2,645.84","2,576.24","61.47B","-0.47%"
"Dec 02, 2018","2,605.89","2,647.13","2,666.08","2,599.28","78.07B","0.68%"
"Nov 25, 2018","2,588.19","2,580.84","2,617.55","2,555.32","70.04B","0.34%"
"Nov 18, 2018","2,579.48","2,681.90","2,703.51","2,577.35","97.09B","-3.72%"
"Nov 11, 2018","2,679.11","2,593.20","2,695.57","2,590.21","111.28B","3.09%"
"Nov 04, 2018","2,598.87","2,665.43","2,675.68","2,598.16","84.27B","-2.90%"
"Oct 28, 2018","2,676.48","2,593.59","2,676.48","2,521.78","90.74B","2.99%"
"Oct 21, 2018","2,598.85","2,565.64","2,675.41","2,531.53","87.13B","1.90%"
"Oct 14, 2018","2,550.47","2,605.91","2,611.97","2,449.20","64.07B","-2.17%"
"Oct 07, 2018","2,606.91","2,768.21","2,771.94","2,536.67","74.70B","-7.60%"
"Sep 23, 2018","2,821.35","2,775.07","2,827.34","2,771.16","50.98B","0.85%"
"Sep 16, 2018","2,797.48","2,671.29","2,797.49","2,644.30","61.50B","4.32%"
"Sep 09, 2018","2,681.64","2,698.01","2,703.43","2,647.17","50.08B","-0.76%"
"Sep 02, 2018","2,702.30","2,716.40","2,756.61","2,683.72","52.28B","-0.84%"
"Aug 26, 2018","2,725.25","2,736.32","2,791.39","2,710.54","56.75B","-0.15%"
"Aug 19, 2018","2,729.43","2,673.07","2,748.82","2,653.11","51.70B","2.27%"
"Aug 12, 2018","2,668.97","2,769.02","2,789.80","2,665.59","58.60B","-4.52%"
"Aug 05, 2018","2,795.31","2,736.53","2,806.11","2,692.32","70.02B","2.00%"
"Jul 29, 2018","2,740.44","2,871.94","2,897.40","2,726.48","72.13B","-4.63%"
"Jul 22, 2018","2,873.59","2,815.20","2,915.30","2,809.62","88.56B","1.57%"
"Jul 15, 2018","2,829.27","2,827.08","2,837.86","2,753.84","59.45B","-0.07%"
"Jul 08, 2018","2,831.18","2,752.45","2,844.19","2,752.43","63.01B","3.06%"
"Jul 01, 2018","2,747.23","2,841.58","2,845.68","2,691.02","66.83B","-3.52%"
"Jun 24, 2018","2,847.42","2,903.45","2,908.62","2,782.38","62.13B","-1.47%"
"Jun 17, 2018","2,889.76","2,982.65","2,984.97","2,837.14","65.54B","-4.37%"
"Jun 10, 2018","3,021.90","3,057.34","3,081.45","3,008.73","60.14B","-1.48%"
"Jun 03, 2018","3,067.15","3,083.43","3,128.72","3,053.29","61.60B","-0.26%"
"May 27, 2018","3,075.14","3,136.81","3,149.66","3,041.00","68.99B","-2.11%"
"May 20, 2018","3,141.30","3,206.18","3,219.74","3,131.07","71.93B","-1.63%"
"May 13, 2018","3,193.30","3,167.04","3,193.45","3,144.78","63.49B","0.95%"
"May 06, 2018","3,163.26","3,094.90","3,180.76","3,091.66","67.22B","2.34%"
"Apr 29, 2018","3,091.03","3,087.41","3,105.66","3,056.16","39.29B","0.29%"
"Apr 22, 2018","3,082.23","3,063.44","3,136.04","3,045.94","68.65B","0.35%"
"Apr 15, 2018","3,071.54","3,152.89","3,153.11","3,041.62","77.61B","-2.77%"
"Apr 08, 2018","3,159.05","3,125.44","3,220.85","3,110.30","75.95B","0.89%"
"Apr 01, 2018","3,131.11","3,169.78","3,192.34","3,119.13","47.69B","-1.19%"
"Mar 25, 2018","3,168.90","3,117.32","3,177.72","3,091.46","86.39B","0.51%"
"Mar 18, 2018","3,152.76","3,264.93","3,314.21","3,110.66","87.22B","-3.58%"
"Mar 11, 2018","3,269.88","3,319.21","3,333.88","3,269.28","83.09B","-1.13%"
"Mar 04, 2018","3,307.17","3,255.87","3,309.72","3,236.72","82.71B","1.62%"
"Feb 25, 2018","3,254.53","3,307.30","3,335.99","3,228.58","82.38B","-1.05%"
"Feb 18, 2018","3,289.02","3,237.57","3,294.13","3,234.12","28.45B","2.81%"
"Feb 11, 2018","3,199.16","3,128.37","3,219.22","3,113.61","40.52B","2.21%"
"Feb 04, 2018","3,129.85","3,411.67","3,487.72","3,062.74","121.68B","-9.60%"
"Jan 28, 2018","3,462.08","3,563.64","3,587.03","3,388.86","109.83B","-2.70%"
"Jan 21, 2018","3,558.13","3,476.99","3,574.90","3,475.67","117.53B","2.01%"
"Jan 14, 2018","3,487.86","3,428.95","3,498.43","3,401.96","117.21B","1.72%"
"Jan 07, 2018","3,428.94","3,391.55","3,435.42","3,384.56","98.46B","1.10%"
"Dec 31, 2017","3,391.75","3,314.03","3,402.07","3,314.03","83.61B","2.56%"
"Dec 24, 2017","3,307.17","3,296.21","3,312.30","3,263.73","76.90B","0.31%"
"Dec 17, 2017","3,297.06","3,268.03","3,309.22","3,254.18","63.98B","0.95%"
"Dec 10, 2017","3,266.14","3,290.49","3,322.67","3,259.39","62.01B","-0.72%"
"Dec 03, 2017","3,289.99","3,310.38","3,324.00","3,254.61","77.33B","-0.83%"
"Nov 26, 2017","3,317.62","3,346.66","3,347.05","3,300.78","78.43B","-1.08%"
"Nov 19, 2017","3,353.82","3,361.36","3,442.18","3,328.33","96.18B","-0.86%"
"Nov 12, 2017","3,382.91","3,435.18","3,450.49","3,373.30","97.68B","-1.45%"
"Nov 05, 2017","3,432.67","3,369.68","3,438.79","3,356.53","87.86B","1.81%"
"Oct 29, 2017","3,371.74","3,413.87","3,419.73","3,347.36","88.20B","-1.32%"
"Oct 22, 2017","3,416.81","3,382.28","3,421.10","3,374.12","74.79B","1.13%"
"Oct 15, 2017","3,378.65","3,393.21","3,400.51","3,359.63","74.26B","-0.35%"
"Oct 08, 2017","3,390.52","3,403.25","3,410.17","3,358.80","85.44B","1.24%"
"Sep 24, 2017","3,348.94","3,344.59","3,357.02","3,332.60","73.96B","-0.11%"
"Sep 17, 2017","3,352.53","3,352.51","3,377.88","3,334.98","95.03B","-0.03%"
"Sep 10, 2017","3,353.62","3,365.35","3,391.64","3,345.33","112.75B","-0.35%"
"Sep 03, 2017","3,365.24","3,369.72","3,391.01","3,353.69","113.26B","-0.06%"
"Aug 27, 2017","3,367.12","3,336.13","3,381.93","3,336.13","124.07B","1.07%"
"Aug 20, 2017","3,331.52","3,274.58","3,331.91","3,266.36","92.18B","1.92%"
"Aug 13, 2017","3,268.72","3,206.04","3,275.08","3,206.04","94.42B","1.88%"
"Aug 06, 2017","3,208.54","3,257.67","3,285.48","3,200.75","122.25B","-1.64%"
"Jul 30, 2017","3,262.08","3,252.75","3,305.43","3,251.19","125.91B","0.27%"
"Jul 23, 2017","3,253.24","3,230.90","3,264.85","3,220.64","106.29B","0.47%"
"Jul 16, 2017","3,237.98","3,219.79","3,247.71","3,139.50","116.74B","0.48%"
"Jul 09, 2017","3,222.42","3,208.46","3,226.91","3,177.93","92.91B","0.14%"
"Jul 02, 2017","3,217.96","3,192.00","3,219.52","3,174.31","78.22B","0.80%"
"Jun 25, 2017","3,192.43","3,157.00","3,193.46","3,156.98","71.85B","1.09%"
"Jun 18, 2017","3,157.87","3,122.16","3,186.98","3,118.09","75.90B","1.11%"
"Jun 11, 2017","3,123.17","3,149.53","3,164.95","3,117.08","69.00B","-1.12%"
"Jun 04, 2017","3,158.40","3,102.11","3,165.92","3,078.79","73.17B","1.70%"
"May 28, 2017","3,105.54","3,125.33","3,143.28","3,081.85","45.85B","-0.15%"
"May 21, 2017","3,110.06","3,087.17","3,120.66","3,022.30","81.91B","0.63%"
"May 14, 2017","3,090.63","3,085.93","3,119.58","3,060.53","75.64B","0.23%"
"May 07, 2017","3,083.51","3,090.07","3,093.45","3,016.53","82.74B","-0.63%"
"Apr 30, 2017","3,103.04","3,147.23","3,154.78","3,092.09","67.22B","-1.64%"
"Apr 23, 2017","3,154.66","3,164.25","3,164.25","3,097.33","88.43B","-0.58%"
"Apr 16, 2017","3,173.15","3,229.95","3,229.95","3,147.07","97.03B","-2.25%"
"Apr 09, 2017","3,246.07","3,285.46","3,290.39","3,238.90","120.52B","-1.23%"
"Apr 02, 2017","3,286.62","3,235.66","3,295.19","3,233.24","72.97B","1.99%"
"Mar 26, 2017","3,222.51","3,268.92","3,283.24","3,195.85","102.32B","-1.44%"
"Mar 19, 2017","3,269.45","3,241.11","3,275.21","3,221.93","93.58B","0.99%"
"Mar 12, 2017","3,237.45","3,209.45","3,274.19","3,193.16","84.47B","0.77%"
"Mar 05, 2017","3,212.76","3,217.33","3,245.30","3,205.28","78.49B","-0.17%"
"Feb 26, 2017","3,218.31","3,249.19","3,259.98","3,206.61","86.28B","-1.08%"
"Feb 19, 2017","3,253.43","3,198.96","3,264.08","3,198.96","104.69B","1.60%"
"Feb 12, 2017","3,202.08","3,198.99","3,238.40","3,198.99","109.37B","0.17%"
"Feb 05, 2017","3,196.70","3,143.09","3,205.05","3,132.03","83.14B","1.80%"
"Jan 29, 2017","3,140.17","3,160.08","3,162.68","3,136.01","9.22B","-0.60%"
